,Customer ID,Customer_gender,Customer_age,Income (USD/Month),Transaction ID,Payment_Mode,Company,City,KM Travelled,Price Charged,Cost of Trip,City_population,Users in City,month,Year,Day,Week of Travel,Date,Cost/km
405,3054,Male,19,30011,10000614,Cash,Yellow Cab,CHICAGO IL,35.2,709.41,451.968," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,16.49684659090909
406,3025,Male,29,14154,10000615,Cash,Yellow Cab,CHICAGO IL,8.55,181.19,119.016," 1,955,130 "," 164,468 ",January,2016,Sunday,53,3,17.555906432748536
407,3588,Male,44,2908,10000616,Card,Yellow Cab,CHICAGO IL,20.58,425.03,264.2472," 1,955,130 "," 164,468 ",January,2016,Sunday,53,3,16.746287657920313
408,5594,Male,42,21768,10000617,Card,Yellow Cab,CHICAGO IL,27.6,629.65,347.76," 1,955,130 "," 164,468 ",January,2016,Sunday,53,3,17.706702898550724
409,3345,Male,33,3310,10000619,Card,Yellow Cab,CHICAGO IL,26.22,512.73,314.64," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,15.77745995423341
410,4137,Male,52,26702,10000620,Cash,Yellow Cab,CHICAGO IL,9.72,197.83,123.6384," 1,955,130 "," 164,468 ",January,2016,Wednesday,1,6,16.536440329218106
411,4379,Male,24,5895,10000621,Cash,Yellow Cab,CHICAGO IL,33.48,674.74,458.0064," 1,955,130 "," 164,468 ",January,2016,Thursday,1,7,16.916762246117088
412,5126,Male,23,11911,10000623,Cash,Yellow Cab,CHICAGO IL,5.95,122.29,74.97," 1,955,130 "," 164,468 ",January,2016,Thursday,1,7,16.576470588235292
413,5560,Male,65,2827,10000625,Card,Yellow Cab,CHICAGO IL,12.35,258.76,174.876," 1,955,130 "," 164,468 ",January,2016,Friday,1,8,17.556113360323884
414,3870,Male,31,19648,10000626,Cash,Yellow Cab,CHICAGO IL,4.8,96.74,67.392," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.097083333333334
415,3481,Male,46,3311,10000627,Card,Yellow Cab,CHICAGO IL,35.64,812.43,449.064," 1,955,130 "," 164,468 ",January,2016,Sunday,53,3,17.69772727272727
416,3697,Male,40,17907,10000628,Card,Yellow Cab,CHICAGO IL,20.37,474.83,276.2172," 1,955,130 "," 164,468 ",January,2016,Sunday,53,3,18.43513009327442
417,5779,Male,42,13913,10000629,Card,Yellow Cab,CHICAGO IL,32.77,621.2,471.888," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,16.678181263350623
418,5102,Male,38,20464,10000630,Cash,Yellow Cab,CHICAGO IL,29.7,539.3,427.68," 1,955,130 "," 164,468 ",January,2016,Monday,1,4,16.27912457912458
419,3456,Male,33,14067,10000631,Cash,Yellow Cab,CHICAGO IL,41.4,826.1,501.768," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,16.037053140096617
420,3215,Male,49,26870,10000632,Card,Yellow Cab,CHICAGO IL,29.4,639.45,402.192," 1,955,130 "," 164,468 ",January,2016,Friday,1,8,17.715000000000003
421,4951,Male,23,12451,10000633,Cash,Yellow Cab,CHICAGO IL,15.6,340.79,220.896," 1,955,130 "," 164,468 ",January,2016,Sunday,53,3,18.002756410256413
422,3753,Male,28,19516,10000634,Cash,Yellow Cab,CHICAGO IL,33.6,683.87,455.616," 1,955,130 "," 164,468 ",January,2016,Wednesday,1,6,16.9566369047619
423,5671,Male,24,7081,10000635,Cash,Yellow Cab,CHICAGO IL,25.08,532.83,337.0752," 1,955,130 "," 164,468 ",January,2016,Saturday,53,2,17.342607655502395
424,4521,Male,27,24007,10000636,Card,Yellow Cab,CHICAGO IL,37.4,753.75,529.584," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,17.15687165775401
425,5396,Male,26,21583,10000637,Card,Yellow Cab,CHICAGO IL,42.84,897.58,616.896," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.67595704948646
426,5674,Male,54,2365,10000638,Cash,Yellow Cab,CHICAGO IL,8.55,167.2,105.678," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,15.957777777777777
427,3202,Male,21,8072,10000639,Cash,Yellow Cab,CHICAGO IL,5.0,104.76,60.0," 1,955,130 "," 164,468 ",January,2016,Tuesday,1,5,16.476
428,4844,Male,32,5548,10000640,Cash,Yellow Cab,CHICAGO IL,15.6,374.66,209.664," 1,955,130 "," 164,468 ",January,2016,Saturday,53,2,18.728333333333335
429,5229,Male,64,7918,10000641,Card,Yellow Cab,CHICAGO IL,37.8,807.06,453.6," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,16.675396825396824
430,4346,Male,45,11327,10000642,Cash,Yellow Cab,CHICAGO IL,38.42,774.3,511.7544," 1,955,130 "," 164,468 ",January,2016,Tuesday,2,12,16.736782925559602
431,5814,Male,29,6834,10000643,Cash,Yellow Cab,CHICAGO IL,41.81,901.02,531.8232," 1,955,130 "," 164,468 ",January,2016,Thursday,1,7,17.135173403491986
432,3777,Male,40,12240,10000644,Cash,Yellow Cab,CHICAGO IL,14.4,258.61,196.992," 1,955,130 "," 164,468 ",January,2016,Monday,2,11,15.819513888888888
433,4621,Male,44,8898,10000645,Card,Yellow Cab,CHICAGO IL,9.52,178.57,117.6672," 1,955,130 "," 164,468 ",January,2016,Friday,1,8,15.558676470588235
434,5181,Male,21,22837,10000646,Cash,Yellow Cab,CHICAGO IL,14.4,349.23,181.44," 1,955,130 "," 164,468 ",January,2016,Saturday,53,2,18.42604166666667
435,5447,Male,27,23559,10000647,Cash,Yellow Cab,CHICAGO IL,34.72,699.74,445.8048," 1,955,130 "," 164,468 ",January,2016,Thursday,1,7,16.496900921658987
436,3780,Male,44,16275,10000648,Card,Yellow Cab,CHICAGO IL,23.8,474.91,311.304," 1,955,130 "," 164,468 ",January,2016,Wednesday,1,6,16.517100840336134
437,3971,Male,18,24583,10000649,Cash,Yellow Cab,CHICAGO IL,37.74,844.27,484.5816," 1,955,130 "," 164,468 ",January,2016,Saturday,53,2,17.6053471118177
438,3971,Male,18,24583,10001933,Card,Yellow Cab,CHICAGO IL,11.55,267.12,142.758," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,17.743636363636366
439,3035,Male,42,11417,10000651,Card,Yellow Cab,CHICAGO IL,46.41,879.77,623.7504," 1,955,130 "," 164,468 ",January,2016,Tuesday,1,5,16.198237448825683
440,4576,Male,34,23895,10001412,Card,Pink Cab,CHICAGO IL,21.85,335.28,235.98," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,13.072311212814645
441,3648,Male,33,34820,10001413,Cash,Pink Cab,CHICAGO IL,41.6,564.01,428.48," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,11.928966346153846
442,3744,Male,39,33519,10001414,Cash,Pink Cab,CHICAGO IL,22.26,307.72,227.052," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,12.011949685534592
443,4214,Male,50,23221,10001415,Card,Pink Cab,CHICAGO IL,27.84,392.26,334.08," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,13.044899425287355
444,4214,Male,50,23221,10001862,Cash,Yellow Cab,CHICAGO IL,40.4,919.22,552.672," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.216485148514852
445,5439,Male,39,13601,10001416,Cash,Pink Cab,CHICAGO IL,7.98,133.65,82.992," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,13.574060150375939
446,3242,Male,38,23148,10001417,Cash,Pink Cab,CHICAGO IL,12.35,165.8,135.85," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,12.212550607287449
447,5162,Male,33,33464,10001418,Card,Pink Cab,CHICAGO IL,33.64,487.39,343.128," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,12.344203329369797
448,3083,Male,22,19575,10001419,Card,Pink Cab,CHICAGO IL,23.4,323.35,259.74," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,12.459188034188035
449,5186,Male,24,7961,10001420,Card,Pink Cab,CHICAGO IL,22.31,326.2,258.796," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,13.110623038995966
450,4141,Male,19,24750,10001421,Card,Pink Cab,CHICAGO IL,43.7,551.82,454.48," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,11.513729977116705
451,5299,Male,64,24313,10001422,Card,Pink Cab,CHICAGO IL,44.8,643.13,497.28," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,12.727790178571428
452,4341,Male,55,7494,10001423,Card,Pink Cab,CHICAGO IL,45.2,540.72,542.4," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,11.981415929203537
453,4459,Male,27,5510,10001424,Card,Pink Cab,CHICAGO IL,2.32,38.16,23.896," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,13.374137931034483
454,3968,Male,30,21443,10001425,Cash,Pink Cab,CHICAGO IL,31.08,442.04,348.096," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,12.711325611325611
455,4841,Male,24,8291,10001427,Card,Pink Cab,CHICAGO IL,23.54,361.4,282.48," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,13.676295666949873
456,5965,Male,28,2877,10001428,Card,Pink Cab,CHICAGO IL,14.98,209.63,154.294," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,12.146995994659544
457,3651,Male,47,16036,10001429,Cash,Pink Cab,CHICAGO IL,38.94,471.01,389.4," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,11.047894196199282
458,4735,Male,62,6277,10001430,Card,Pink Cab,CHICAGO IL,36.96,589.53,443.52," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,13.975243506493506
459,5964,Male,18,24620,10001431,Cash,Pink Cab,CHICAGO IL,4.52,56.48,49.72," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,11.747787610619469
460,5964,Male,18,24620,10001868,Card,Yellow Cab,CHICAGO IL,17.85,426.7,233.478," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,18.49238095238095
461,3476,Male,38,22498,10001432,Cash,Pink Cab,CHICAGO IL,25.48,304.82,262.444," 1,955,130 "," 164,468 ",January,2016,Tuesday,2,12,11.131554160125589
462,4511,Male,33,2955,10001433,Card,Pink Cab,CHICAGO IL,18.08,265.75,198.88," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,12.849280973451329
463,4155,Male,18,4726,10001434,Card,Pink Cab,CHICAGO IL,4.95,71.06,51.975," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,12.427777777777777
464,3741,Male,30,16371,10001435,Cash,Pink Cab,CHICAGO IL,38.22,564.67,443.352," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,13.18710099424385
465,5871,Male,42,7672,10001436,Cash,Pink Cab,CHICAGO IL,22.54,374.36,265.972," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,14.204347826086957
466,4522,Male,23,10140,10001437,Card,Pink Cab,CHICAGO IL,36.38,498.07,436.56," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,12.845382078064869
467,5735,Male,47,20033,10001438,Cash,Pink Cab,CHICAGO IL,13.44,175.07,155.904," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,12.313020833333333
468,5804,Male,30,16962,10001439,Card,Pink Cab,CHICAGO IL,7.35,102.0,82.32," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,12.538775510204081
469,4574,Male,59,14631,10001440,Cash,Pink Cab,CHICAGO IL,21.85,347.36,255.645," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,13.798741418764301
470,3884,Male,22,13882,10001441,Cash,Pink Cab,CHICAGO IL,22.26,335.18,240.408," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,12.928751123090745
471,5996,Male,38,4451,10001835,Card,Yellow Cab,CHICAGO IL,21.56,541.27,302.7024," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,19.572643784786642
472,5460,Male,48,15600,10001836,Cash,Yellow Cab,CHICAGO IL,28.13,535.01,347.6868," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,15.689598293636687
473,5216,Male,34,8081,10001837,Cash,Yellow Cab,CHICAGO IL,22.77,490.8,319.6908," 1,955,130 "," 164,468 ",January,2016,Monday,2,11,17.797338603425562
474,3232,Male,56,8211,10001839,Card,Yellow Cab,CHICAGO IL,8.12,205.64,111.0816," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,19.50256157635468
475,5423,Male,60,31616,10001840,Card,Yellow Cab,CHICAGO IL,25.3,545.34,324.852," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,17.197470355731227
476,5967,Male,63,3235,10001841,Card,Yellow Cab,CHICAGO IL,32.19,666.64,394.0056," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,16.474768561665115
477,5776,Male,40,6366,10001842,Card,Yellow Cab,CHICAGO IL,36.48,794.34,516.5568," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.96733552631579
478,4975,Male,59,29553,10001843,Card,Yellow Cab,CHICAGO IL,41.3,1017.2,520.38," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.614769975786924
479,4806,Male,23,20281,10001844,Cash,Yellow Cab,CHICAGO IL,5.45,123.97,66.054," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.433394495412845
480,5062,Male,49,19439,10001845,Card,Yellow Cab,CHICAGO IL,17.1,400.82,217.512," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.07988304093567
481,3883,Male,25,12614,10001846,Cash,Yellow Cab,CHICAGO IL,36.63,805.04,487.9116," 1,955,130 "," 164,468 ",January,2016,Monday,2,11,17.648806988806985
482,3763,Male,41,2541,10001847,Cash,Yellow Cab,CHICAGO IL,17.0,330.51,222.36," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,16.260882352941177
483,5521,Male,24,2168,10001848,Card,Yellow Cab,CHICAGO IL,29.16,751.66,384.912," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,19.488545953360767
484,3336,Male,33,17628,10001849,Card,Yellow Cab,CHICAGO IL,11.2,253.25,145.152," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,17.785803571428573
485,5614,Male,23,22628,10001850,Cash,Yellow Cab,CHICAGO IL,6.78,171.7,92.7504," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,19.502241887905605
486,3448,Male,32,3300,10001851,Cash,Yellow Cab,CHICAGO IL,20.2,465.29,271.488," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,18.237079207920793
487,4302,Male,34,4247,10001852,Cash,Yellow Cab,CHICAGO IL,3.36,75.97,47.9808," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,18.445059523809526
488,3177,Male,32,11409,10001853,Card,Yellow Cab,CHICAGO IL,34.41,934.55,425.3076," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,19.759628015111886
489,3580,Male,37,21175,10001854,Card,Yellow Cab,CHICAGO IL,5.8,143.18,73.776," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,18.703103448275865
490,3070,Male,35,11551,10001855,Card,Yellow Cab,CHICAGO IL,36.26,812.23,517.7928," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,18.340082735797026
491,5080,Male,40,2112,10001856,Cash,Yellow Cab,CHICAGO IL,35.7,814.77,479.808," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,18.131344537815124
492,4732,Male,26,15472,10001857,Card,Yellow Cab,CHICAGO IL,38.88,821.62,489.888," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,16.866100823045265
493,3220,Male,21,24512,10001858,Cash,Yellow Cab,CHICAGO IL,15.36,344.07,188.0064," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,17.3201953125
494,3547,Male,47,22778,10001859,Cash,Yellow Cab,CHICAGO IL,5.94,136.82,81.2592," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,18.356835016835017
495,5466,Male,55,5442,10001860,Card,Yellow Cab,CHICAGO IL,11.88,328.63,162.5184," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,20.671228956228955
496,3060,Male,39,23820,10001861,Cash,Yellow Cab,CHICAGO IL,11.64,243.52,157.8384," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,17.240481099656357
497,3591,Male,29,15660,10001863,Card,Yellow Cab,CHICAGO IL,7.76,191.57,96.8448," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,18.58342783505155
498,4994,Male,30,8731,10001864,Card,Yellow Cab,CHICAGO IL,12.32,286.38,162.624," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,18.222564935064934
499,5925,Male,61,9348,10001865,Cash,Yellow Cab,CHICAGO IL,16.0,412.43,218.88," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,19.7284375
500,4878,Male,37,10029,10001866,Cash,Yellow Cab,CHICAGO IL,9.12,181.16,131.328," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,17.13201754385965
501,3149,Male,39,15776,10001867,Card,Yellow Cab,CHICAGO IL,18.53,445.81,240.1488," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.50941176470588
502,4166,Male,25,5784,10001869,Card,Yellow Cab,CHICAGO IL,2.22,45.04,29.5704," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,16.804144144144143
503,3630,Male,28,20877,10001870,Cash,Yellow Cab,CHICAGO IL,28.8,657.3,407.808," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,18.49145833333333
504,3630,Male,28,20877,10001897,Cash,Yellow Cab,CHICAGO IL,39.22,902.57,475.3464," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.566501784803673
505,3297,Male,32,16200,10001871,Card,Yellow Cab,CHICAGO IL,32.34,649.25,430.7688," 1,955,130 "," 164,468 ",January,2016,Monday,2,11,16.697878787878786
506,3828,Male,27,17528,10001872,Cash,Yellow Cab,CHICAGO IL,31.61,845.01,443.8044," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,20.38618158810503
507,3902,Male,33,25959,10001873,Card,Yellow Cab,CHICAGO IL,36.48,740.07,516.5568," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,17.223503289473687
508,4548,Male,40,21588,10001874,Card,Yellow Cab,CHICAGO IL,43.32,952.07,519.84," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,16.98880424746076
509,3032,Male,28,16289,10001875,Cash,Yellow Cab,CHICAGO IL,29.87,688.28,408.6216," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.361258788081685
510,3616,Male,53,13298,10001876,Card,Yellow Cab,CHICAGO IL,22.89,517.58,304.8948," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,17.965810397553515
511,5121,Male,18,19523,10001877,Card,Yellow Cab,CHICAGO IL,5.2,125.54,68.64," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,18.671153846153846
512,4690,Male,18,18287,10001878,Cash,Yellow Cab,CHICAGO IL,28.0,668.92,393.12," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.965
513,4690,Male,18,18287,10001964,Cash,Yellow Cab,CHICAGO IL,20.7,393.69,278.208," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,16.229420289855074
514,3720,Male,59,27570,10001879,Card,Yellow Cab,CHICAGO IL,34.72,891.75,499.968," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,20.042021889400925
515,4039,Male,21,7695,10001880,Cash,Yellow Cab,CHICAGO IL,17.68,388.56,243.984," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,17.88868778280543
516,5241,Male,30,30142,10001881,Cash,Yellow Cab,CHICAGO IL,42.4,958.28,569.856," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,18.02047169811321
517,3563,Male,54,18622,10001882,Card,Yellow Cab,CHICAGO IL,25.0,565.29,357.0," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,18.4458
518,4287,Male,21,16512,10001883,Card,Yellow Cab,CHICAGO IL,26.64,631.08,326.0736," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,17.964594594594598
519,5763,Male,30,3573,10001884,Card,Yellow Cab,CHICAGO IL,38.08,868.13,498.0864," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,17.938765756302523
520,5891,Male,33,5693,10001885,Cash,Yellow Cab,CHICAGO IL,36.0,791.19,432.0," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,16.98875
521,3099,Male,35,9786,10001886,Card,Yellow Cab,CHICAGO IL,32.13,699.35,404.838," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,17.183131030189855
522,3255,Male,33,18704,10001887,Card,Yellow Cab,CHICAGO IL,17.64,438.08,218.0304," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.597233560090704
523,4009,Male,32,18370,10001888,Card,Yellow Cab,CHICAGO IL,41.07,833.19,502.6968," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,16.263535427319212
524,5072,Male,34,24259,10001889,Card,Yellow Cab,CHICAGO IL,6.12,137.09,80.784," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,17.800163398692813
525,5663,Male,38,3917,10001890,Card,Yellow Cab,CHICAGO IL,13.78,342.75,185.2032," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,19.156502177068216
526,5564,Male,21,22923,10001891,Cash,Yellow Cab,CHICAGO IL,2.3,46.17,30.636," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,16.696956521739132
527,3657,Male,49,10451,10001892,Cash,Yellow Cab,CHICAGO IL,22.89,493.39,285.6672," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,17.017413717780688
528,3214,Male,39,15705,10001893,Cash,Yellow Cab,CHICAGO IL,20.06,390.0,281.6424," 1,955,130 "," 164,468 ",January,2016,Tuesday,2,12,16.740837487537387
529,4496,Male,35,11279,10001894,Card,Yellow Cab,CHICAGO IL,44.0,911.22,586.08," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,17.014772727272728
530,3439,Male,20,6538,10001895,Cash,Yellow Cab,CHICAGO IL,2.1,43.05,28.98," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,17.15
531,3208,Male,36,21102,10001896,Cash,Yellow Cab,CHICAGO IL,12.61,269.14,158.886," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,16.97168913560666
532,3548,Male,19,3092,10001898,Card,Yellow Cab,CHICAGO IL,37.4,814.06,520.608," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,17.843155080213904
533,4970,Male,40,16017,10001899,Card,Yellow Cab,CHICAGO IL,35.34,814.03,479.2104," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,18.2971194114318
534,5258,Male,36,9464,10001900,Card,Yellow Cab,CHICAGO IL,26.22,654.77,342.9576," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,19.026079328756673
535,5330,Male,28,8985,10001901,Card,Yellow Cab,CHICAGO IL,14.04,321.32,170.1648," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,17.503019943019943
536,4274,Male,24,6839,10001902,Card,Yellow Cab,CHICAGO IL,30.24,651.82,428.1984," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,17.85744708994709
537,5387,Male,40,3083,10001903,Cash,Yellow Cab,CHICAGO IL,44.4,1013.33,596.736," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,18.131373873873876
538,5562,Male,31,19594,10001904,Card,Yellow Cab,CHICAGO IL,22.61,477.8,322.8708," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,17.70612118531623
539,3334,Male,59,15651,10001905,Card,Yellow Cab,CHICAGO IL,3.45,67.07,45.54," 1,955,130 "," 164,468 ",January,2016,Tuesday,2,12,16.32028985507246
540,3684,Male,45,13876,10001906,Cash,Yellow Cab,CHICAGO IL,6.66,137.93,83.1168," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,16.595105105105105
541,5476,Male,37,13560,10001907,Card,Yellow Cab,CHICAGO IL,43.68,830.75,576.576," 1,955,130 "," 164,468 ",January,2016,Thursday,2,14,16.109500915750917
542,4963,Male,35,24059,10001910,Card,Yellow Cab,CHICAGO IL,47.2,937.6,566.4," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,15.932203389830507
543,4283,Male,20,23107,10001911,Card,Yellow Cab,CHICAGO IL,33.28,632.95,455.2704," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,16.34946514423077
544,4169,Male,32,21786,10001912,Card,Yellow Cab,CHICAGO IL,40.68,958.95,532.0944," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.32650442477876
545,3425,Male,19,15886,10001913,Card,Yellow Cab,CHICAGO IL,23.52,457.27,301.9968," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,16.140875850340137
546,4731,Male,28,2770,10001915,Cash,Yellow Cab,CHICAGO IL,7.84,167.33,111.9552," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,17.81155612244898
547,5840,Male,21,13403,10001916,Card,Yellow Cab,CHICAGO IL,2.36,54.25,30.0192," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.853644067796612
548,5652,Male,40,22145,10001917,Card,Yellow Cab,CHICAGO IL,23.31,515.5,288.1116," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,17.23748605748606
549,5139,Male,22,27006,10001918,Cash,Yellow Cab,CHICAGO IL,16.0,346.91,205.44," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,17.2609375
550,3905,Male,26,13637,10001919,Cash,Yellow Cab,CHICAGO IL,41.44,884.48,537.0624," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,17.151814671814673
551,5778,Male,19,7032,10001920,Card,Yellow Cab,CHICAGO IL,30.74,643.11,438.9672," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,17.600474951203644
552,4281,Male,65,6853,10001921,Card,Yellow Cab,CHICAGO IL,3.8,73.88,53.352," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,16.74105263157895
553,3124,Male,55,30135,10001922,Cash,Yellow Cab,CHICAGO IL,14.4,273.87,184.896," 1,955,130 "," 164,468 ",January,2016,Monday,3,18,15.929374999999999
554,3107,Male,46,11873,10001923,Card,Yellow Cab,CHICAGO IL,35.34,824.48,487.692," 1,955,130 "," 164,468 ",January,2016,Saturday,1,9,18.564968873797394
555,3575,Male,38,33334,10001924,Card,Yellow Cab,CHICAGO IL,2.2,48.82,26.928," 1,955,130 "," 164,468 ",January,2016,Friday,2,15,17.215454545454545
556,5492,Male,37,12089,10001925,Card,Yellow Cab,CHICAGO IL,29.16,671.68,395.4096," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,18.297146776406034
557,3222,Male,56,18971,10001927,Card,Yellow Cab,CHICAGO IL,17.7,411.44,212.4," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,17.6225988700565
558,4100,Male,20,25437,10001928,Card,Yellow Cab,CHICAGO IL,13.58,275.5,177.6264," 1,955,130 "," 164,468 ",January,2016,Sunday,2,17,16.68359351988218
559,4208,Male,23,3103,10001929,Cash,Yellow Cab,CHICAGO IL,3.8,84.32,50.16," 1,955,130 "," 164,468 ",January,2016,Wednesday,2,13,17.69473684210526
560,4045,Male,40,7070,10001930,Cash,Yellow Cab,CHICAGO IL,27.16,579.69,335.6976," 1,955,130 "," 164,468 ",January,2016,Saturday,2,16,16.85175994108984
561,4561,Male,43,15082,10001931,Cash,Yellow Cab,CHICAGO IL,15.82,396.9,218.316," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,19.44424778761062
562,5771,Male,28,19908,10001932,Cash,Yellow Cab,CHICAGO IL,9.44,253.75,125.7408," 1,955,130 "," 164,468 ",January,2016,Sunday,1,10,20.100148305084744
